"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
2833, 5.049252510070800e-02, 2.819604612886910e-02, 2.400726992138330e+04, -1.023964257340545e+00, 5.169349367825581e-03, 1.369217395461147e-03, -1.154285180580121e+03
2807, 4.645630717277530e-02, 2.710510604083540e-02, 2.387098796649058e+04, -1.033411100878955e+00, 5.215559897901022e-03, 1.440018056733088e-03, -1.184895467648402e+03
2781, 4.259017109870910e-02, 2.601420320570470e-02, 2.378867912350165e+04, -1.039116616052671e+00, 5.239258624016333e-03, 1.518399191321251e-03, -1.205649136644494e+03
2755, 3.891497850418090e-02, 2.491953969001770e-02, 2.365514532108198e+04, -1.048372962129748e+00, 5.287831531097827e-03, 1.601416292427519e-03, -1.234112568055870e+03
2729, 3.537228703498840e-02, 2.382827177643780e-02, 2.345570322585478e+04, -1.062197963906889e+00, 5.396564238851004e-03, 1.702776935600577e-03, -1.299417095995001e+03
2703, 3.199326992034910e-02, 2.273553423583510e-02, 2.337703100048412e+04, -1.067651394659921e+00, 5.530860007834202e-03, 1.841640473385162e-03, -1.379334557028436e+03
2677, 2.879580855369570e-02, 2.163846604526040e-02, 2.339039807398312e+04, -1.066724810857899e+00, 5.639805581317872e-03, 1.989971457968065e-03, -1.441685389978985e+03
2651, 2.576607465744020e-02, 2.053830586373810e-02, 2.344831742712054e+04, -1.062709935466907e+00, 5.719384124962041e-03, 2.142180752814037e-03, -1.502959295156423e+03
2625, 2.291005849838260e-02, 1.943397335708140e-02, 2.360523155368757e+04, -1.051832903332960e+00, 5.805284623404965e-03, 2.325389365260995e-03, -1.577775049227445e+03
2599, 2.023851871490480e-02, 1.832416467368600e-02, 2.386449118361293e+04, -1.033861447305204e+00, 5.881810909050195e-03, 2.534234008649740e-03, -1.658617780535950e+03
2573, 1.774638891220090e-02, 1.720915734767910e-02, 2.417173248623429e+04, -1.012563979737423e+00, 5.920643442271369e-03, 2.745944171074607e-03, -1.763566841247698e+03
2547, 1.542121171951290e-02, 1.608993858098980e-02, 2.465321448977216e+04, -9.791884300722957e-01, 5.962232035645213e-03, 3.000498232032373e-03, -1.916610659834986e+03
2521, 1.328635215759280e-02, 1.496464014053340e-02, 2.549736606173918e+04, -9.206732155719360e-01, 6.024446485351768e-03, 3.335250867517270e-03, -2.084152151062814e+03
2495, 1.134461164474490e-02, 1.383305341005330e-02, 2.667313027898201e+04, -8.391711516552683e-01, 5.974885272849436e-03, 3.653790154830338e-03, -2.180246955867247e+03
2469, 9.577721357345579e-03, 1.269672065973280e-02, 2.819664208813036e+04, -7.335637900550115e-01, 5.758605131774944e-03, 3.902464282802219e-03, -2.154307369300589e+03
2443, 7.984459400177000e-03, 1.155596133321520e-02, 3.002813340908893e+04, -6.066077894262240e-01, 5.303377207598927e-03, 3.988231858720092e-03, -1.939525823489619e+03
2417, 6.539613008499150e-03, 1.041201036423440e-02, 3.147338068668024e+04, -5.064255979066897e-01, 4.816351663931974e-03, 3.937253271693683e-03, -1.660341558774031e+03
2391, 5.185037851333620e-03, 9.267500601708891e-03, 3.203996346807905e+04, -4.671510006818007e-01, 4.707538849005446e-03, 4.146638529906584e-03, -1.583886903000089e+03
4627, 8.470668792724610e-01, 2.849674224853520e-02, 3.723638370082914e+04, -1.069435987754774e-01, 1.255124234247466e-03, -2.018880804774593e-04, -3.674766013205222e+01
4653, 8.601957559585570e-01, 2.635983005166050e-02, 3.757502780775567e+04, -8.346933986968105e-02, 1.179981000385241e-03, -1.948290106144024e-04, -3.120907505370254e+01
4601, 8.336892127990720e-01, 3.062343597412110e-02, 3.687328574521554e+04, -1.321129587138392e-01, 1.328285180830424e-03, -2.097755714180709e-04, -4.245214270583467e+01
4575, 8.201366662979130e-01, 3.274982050061230e-02, 3.649779529532365e+04, -1.581413462071678e-01, 1.404580980554158e-03, -2.168362757465820e-04, -4.947669611548106e+01
4549, 8.063289523124690e-01, 3.484725579619410e-02, 3.614208503805896e+04, -1.827986029073124e-01, 1.478679672480121e-03, -2.207032241589652e-04, -5.698927637805578e+01
4523, 7.922744154930110e-01, 3.690845519304280e-02, 3.578402207594251e+04, -2.076189452826229e-01, 1.544362003372095e-03, -2.235986950420009e-04, -6.420961227018068e+01
4497, 7.780403494834900e-01, 3.894298896193500e-02, 3.538216449793622e+04, -2.354750592277048e-01, 1.611901822492759e-03, -2.279632904725180e-04, -7.271160673751555e+01
4471, 7.636658549308780e-01, 4.095442220568660e-02, 3.502249150818225e+04, -2.604070061011757e-01, 1.676667295591047e-03, -2.270690006257751e-04, -8.217475813557660e+01
4445, 7.489700317382810e-01, 4.287994652986530e-02, 3.472880140447278e+04, -2.807651265926749e-01, 1.722543177211677e-03, -2.217550944183456e-04, -8.800343778948479e+01
4419, 7.341139912605290e-01, 4.475884139537810e-02, 3.430684441335731e+04, -3.100144991757447e-01, 1.774439407205644e-03, -2.264396570276033e-04, -9.355829298801102e+01
4393, 7.193410396575930e-01, 4.666095972061160e-02, 3.390659154716435e+04, -3.377593771069556e-01, 1.828269412125132e-03, -2.247954386276378e-04, -1.043304291927621e+02
4367, 7.042160034179690e-01, 4.843495786190030e-02, 3.365055004413149e+04, -3.555077578107322e-01, 1.868485316127344e-03, -2.127260692924768e-04, -1.100031990751073e+02
4341, 6.888993382453920e-01, 5.012673139572140e-02, 3.324969123060167e+04, -3.832946390261514e-01, 1.899949085860342e-03, -2.134322722108181e-04, -1.112434163440722e+02
4315, 6.737585067749020e-01, 5.185642465949060e-02, 3.278364379042252e+04, -4.156002898536219e-01, 1.951390438590872e-03, -2.146315625902784e-04, -1.206649857275968e+02
4289, 6.584149599075320e-01, 5.347967892885210e-02, 3.244816901247190e+04, -4.388548560276785e-01, 2.010352440061943e-03, -2.020983986857106e-04, -1.314264854381654e+02
4263, 6.428214907646180e-01, 5.496648699045180e-02, 3.210065088636140e+04, -4.629442475154353e-01, 2.026386000989828e-03, -1.886480098088764e-04, -1.363977622088425e+02
4237, 6.271871328353880e-01, 5.638685822486880e-02, 3.170767964012221e+04, -4.901843753903120e-01, 2.022514259714402e-03, -1.763246734589101e-04, -1.422712767508326e+02
4211, 6.114472150802610e-01, 5.770172551274300e-02, 3.138060936937494e+04, -5.128563547895453e-01, 1.978089993562204e-03, -1.576930068390119e-04, -1.457889222682784e+02
4185, 5.956164002418520e-01, 5.890367180109020e-02, 3.122690774434559e+04, -5.235107015399623e-01, 1.839902051143894e-03, -1.332575965346598e-04, -1.298484056246799e+02
4159, 5.797371864318850e-01, 5.999837070703510e-02, 3.118634375766754e+04, -5.263225311453078e-01, 1.533332373385981e-03, -1.002584845860017e-04, -8.867870957578965e+01
4133, 5.638301968574519e-01, 6.098204478621480e-02, 3.063922258443465e+04, -5.642480813338961e-01, 1.170879302562203e-03, -6.736592268990596e-05, -5.061704039348154e+01
4107, 5.478921532630920e-01, 6.183055788278580e-02, 2.845202088436548e+04, -7.158613471089890e-01, 1.181633626119004e-03, -5.793887828724953e-05, -4.959682937108024e+01
4081, 5.319590568542480e-01, 6.254477798938750e-02, 2.478548225337127e+04, -9.700198437478631e-01, 1.892761087272491e-03, -7.750966660553609e-05, -1.825663442510619e+02
4055, 5.160748958587650e-01, 6.313349306583400e-02, 2.232583552907127e+04, -1.140518555646422e+00, 2.874389485809975e-03, -9.618903372195361e-05, -5.081086897512565e+02
4029, 5.002762079238890e-01, 6.360501796007161e-02, 2.164488774363526e+04, -1.187720749010210e+00, 3.702901004992586e-03, -9.659073546971095e-05, -7.360393598421325e+02
4003, 4.845884144306180e-01, 6.395482271909710e-02, 2.179957690188290e+04, -1.176997948062688e+00, 4.116978167295366e-03, -7.693606706489458e-05, -7.754410880260883e+02
3977, 4.690417945384980e-01, 6.418871134519580e-02, 2.203059867402519e+04, -1.160983894425781e+00, 4.182915887477018e-03, -5.022963010568922e-05, -7.270400901508492e+02
3951, 4.536674916744230e-01, 6.432612985372541e-02, 2.220461136732364e+04, -1.148921617445810e+00, 4.199027133115914e-03, -2.226140335842986e-05, -6.983493605718826e+02
3925, 4.384851455688480e-01, 6.435070931911470e-02, 2.234867241043323e+04, -1.138935540159878e+00, 4.212383766219032e-03, 5.659416526121002e-06, -6.902153184691658e+02
3899, 4.235162138938900e-01, 6.428562104702000e-02, 2.246289360072023e+04, -1.131017912956323e+00, 4.230417860102500e-03, 2.942526113427439e-05, -6.897907476142786e+02
3873, 4.087766110897060e-01, 6.414406746625900e-02, 2.256219270631273e+04, -1.124134660402639e+00, 4.251673359788744e-03, 5.258909132451272e-05, -6.942302366032134e+02
3847, 3.942807912826540e-01, 6.392400711774830e-02, 2.265660286167994e+04, -1.117590301929844e+00, 4.273018468937706e-03, 7.554511707574867e-05, -7.011694708809399e+02
3821, 3.800389170646670e-01, 6.363599747419360e-02, 2.276731625493010e+04, -1.109915829513712e+00, 4.284214126442303e-03, 9.979532706609716e-05, -7.075813079810370e+02
4731, 8.978731632232670e-01, 1.992686651647090e-02, 3.858729398029299e+04, -1.330069458782029e-02, 9.391072524975723e-04, -1.655012222035858e-04, -1.643897930253483e+01
4705, 8.855857253074650e-01, 2.206263877451420e-02, 3.826417912751091e+04, -3.569849084464510e-02, 1.019493332125079e-03, -1.757637985720956e-04, -2.078489075053991e+01
4679, 8.730279207229610e-01, 2.421026304364200e-02, 3.791877404524737e+04, -5.964140956843438e-02, 1.099939703160298e-03, -1.861621506057716e-04, -2.563291336299107e+01
285, 8.049457669258120e-01, -8.241767995059490e-03, 4.225690695085620e+04, 2.410709102715451e-01, 1.549109798292559e-03, 1.725848577270196e-04, -5.937585829992979e+01
259, 8.235722184181210e-01, -6.217850837856530e-03, 4.245428438885137e+04, 2.547527933661969e-01, 1.528462170257515e-03, 1.592051596958148e-04, -5.675792070815305e+01
233, 8.422674536705020e-01, -4.354327917099000e-03, 4.266427783686551e+04, 2.693091977635543e-01, 1.512533209604211e-03, 1.426581457982203e-04, -5.479906677021799e+01
207, 8.610174655914310e-01, -2.686113817617300e-03, 4.282781727562747e+04, 2.806454857670532e-01, 1.507560741260151e-03, 1.265894489342905e-04, -5.358469056048007e+01
181, 8.797067403793331e-01, -1.210561604239050e-03, 4.296797892525145e+04, 2.903612634364122e-01, 1.510129303995006e-03, 1.090159578993990e-04, -5.279648212123936e+01
155, 8.983380794525150e-01, 8.054462341533510e-06, 4.308787004106148e+04, 2.986719206587451e-01, 1.526098508268265e-03, 8.771699784933597e-05, -5.359508053642646e+01
129, 9.168222546577450e-01, 9.227616828866300e-04, 4.313862050209459e+04, 3.021898601046494e-01, 1.567634837884318e-03, 6.428629979488103e-05, -5.685719760074480e+01
103, 9.349957108497620e-01, 1.511327689513560e-03, 4.312520219854559e+04, 3.012597251188541e-01, 1.642490257681813e-03, 3.465116071096152e-05, -6.514637648309625e+01
77, 9.526804089546200e-01, 1.679251203313470e-03, 4.300058494022057e+04, 2.926214593814064e-01, 1.775482589482546e-03, -1.146105770663715e-06, -8.517466014299022e+01
51, 9.695732593536380e-01, 1.489007263444360e-03, 4.267749168803122e+04, 2.702251604425501e-01, 2.020719523084031e-03, -4.548268470253684e-05, -1.366960995176244e+02
25, 9.853970408439640e-01, 9.428599150851370e-04, 4.220913691161561e+04, 2.377595688185643e-01, 2.509022007461680e-03, -1.087667684191067e-04, -3.010318736558236e+02
