"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
95, 5.298254783930000e-01, 2.220446049250313e-16, 1.150586329387691e+05, 1.884663123761186e-01, 3.000246305313274e-03, 0.000000000000000e+00, -6.725956538886496e+00
96, 5.469203295140000e-01, 2.220446049250313e-16, 1.150585043525445e+05, 1.884261884913142e-01, 2.986823333296535e-03, 0.000000000000000e+00, -6.666103004105018e+00
97, 5.647376644470000e-01, 2.220446049250313e-16, 1.150583751398012e+05, 1.883858691083851e-01, 2.973249207207672e-03, 0.000000000000000e+00, -6.605915007956378e+00
98, 5.833283553420000e-01, 2.220446049250313e-16, 1.150582462341200e+05, 1.883456455407034e-01, 2.959503677137112e-03, 0.000000000000000e+00, -6.545098086781933e+00
99, 6.027481362320000e-01, 2.220446049250313e-16, 1.150581179568426e+05, 1.883056180593840e-01, 2.945619580057406e-03, 0.000000000000000e+00, -6.483942401372484e+00
100, 6.230581989500000e-01, 2.220446049250313e-16, 1.150579895073611e+05, 1.882655368437016e-01, 2.931624611814346e-03, 0.000000000000000e+00, -6.422597321802997e+00
101, 6.443258788700000e-01, 2.220446049250313e-16, 1.150578617239576e+05, 1.882256634701904e-01, 2.917520329214299e-03, 0.000000000000000e+00, -6.361086145079876e+00
102, 6.666254466970000e-01, 2.220446049250313e-16, 1.150577351885611e+05, 1.881861795232101e-01, 2.903284040567738e-03, 0.000000000000000e+00, -6.299289026295528e+00
103, 6.900390259370000e-01, 2.220446049250313e-16, 1.150576087423057e+05, 1.881467233916902e-01, 2.888910430137022e-03, 0.000000000000000e+00, -6.237200039177520e+00
104, 7.146576599530000e-01, 2.220446049250313e-16, 1.150574826133006e+05, 1.881073662545729e-01, 2.874405944869104e-03, 0.000000000000000e+00, -6.174868906701757e+00
105, 7.405825578610000e-01, 2.220446049250313e-16, 1.150573579744069e+05, 1.880684740899604e-01, 2.859770270376522e-03, 0.000000000000000e+00, -6.112301167798932e+00
106, 7.679265552350000e-01, 2.220446049250313e-16, 1.150572344806044e+05, 1.880299392381610e-01, 2.844992941394288e-03, 0.000000000000000e+00, -6.049449539155344e+00
107, 7.968158341210000e-01, 2.220446049250313e-16, 1.150571117197934e+05, 1.879916331080980e-01, 2.830063559551751e-03, 0.000000000000000e+00, -5.986283382064371e+00
108, 8.273919576770000e-01, 2.220446049250313e-16, 1.150569903316304e+05, 1.879537552974410e-01, 2.814966959453465e-03, 0.000000000000000e+00, -5.922746632742794e+00
109, 8.598142887360000e-01, 2.220446049250313e-16, 1.150568701924234e+05, 1.879162672094225e-01, 2.799687139308990e-03, 0.000000000000000e+00, -5.858775795865526e+00
110, 8.942628795040000e-01, 2.220446049250313e-16, 1.150567514923206e+05, 1.878792281776864e-01, 2.784216472120154e-03, 0.000000000000000e+00, -5.794360715160667e+00
111, 9.309419431120000e-01, 2.220446049250313e-16, 1.150566365146281e+05, 1.878433506822309e-01, 2.768539473089083e-03, 0.000000000000000e+00, -5.729446660993195e+00
112, 9.700840484090000e-01, 2.220446049250313e-16, 1.150565295028635e+05, 1.878099588649436e-01, 2.752629051704081e-03, 0.000000000000000e+00, -5.663945373080240e+00
113, 1.011955220140000e+00, 2.220446049250313e-16, 1.150564290156636e+05, 1.877786029646479e-01, 2.736413048555847e-03, 0.000000000000000e+00, -5.597586342571430e+00
114, 1.054913688830000e+00, 2.220446049250313e-16, 1.150563270027130e+05, 1.877467709710367e-01, 2.720482510910354e-03, 0.000000000000000e+00, -5.532744725690828e+00
115, 1.097872157520000e+00, 2.220446049250313e-16, 1.150562300336390e+05, 1.877165128623912e-01, 2.705202740989949e-03, 0.000000000000000e+00, -5.470894280591318e+00
116, 1.140830626210000e+00, 2.220446049250313e-16, 1.150561419851052e+05, 1.876890383079532e-01, 2.690561852551010e-03, 0.000000000000000e+00, -5.411969869858303e+00
117, 1.183789094900000e+00, 2.220446049250313e-16, 1.150560608948669e+05, 1.876637350113163e-01, 2.676535712255656e-03, 0.000000000000000e+00, -5.355826641454843e+00
118, 1.226747563590000e+00, 2.220446049250313e-16, 1.150559872413022e+05, 1.876407522450544e-01, 2.663095225869158e-03, 0.000000000000000e+00, -5.302305750351653e+00
119, 1.269706032280000e+00, 2.220446049250313e-16, 1.150559215990333e+05, 1.876202693134973e-01, 2.650215333336977e-03, 0.000000000000000e+00, -5.251275526607110e+00
120, 1.312664500970000e+00, 2.220446049250313e-16, 1.150558621015368e+05, 1.876017037890451e-01, 2.637863352288208e-03, 0.000000000000000e+00, -5.202572005660905e+00
121, 1.355622969660000e+00, 2.220446049250313e-16, 1.150558075113223e+05, 1.875846695267387e-01, 2.626000157164127e-03, 0.000000000000000e+00, -5.156008132052063e+00
