"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
114, 1.054913688830000e+00, 2.220446049250313e-16, 3.462512052144526e+04, 3.003120672439653e-03, 1.777548897552437e-03, 0.000000000000000e+00, -9.079100339671735e+02
115, 1.097872157520000e+00, 2.220446049250313e-16, 3.462353698150861e+04, 2.986649811680037e-03, 1.768042727907816e-03, 0.000000000000000e+00, -8.877357747853977e+02
116, 1.140830626210000e+00, 2.220446049250313e-16, 3.462190875925444e+04, 2.969714197103169e-03, 1.758930997431068e-03, 0.000000000000000e+00, -8.684681179971839e+02
117, 1.183789094900000e+00, 2.220446049250313e-16, 3.462033143763416e+04, 2.953308014865825e-03, 1.750202814866455e-03, 0.000000000000000e+00, -8.501281625601174e+02
118, 1.226747563590000e+00, 2.220446049250313e-16, 3.461903131679272e+04, 2.939785078781620e-03, 1.741843531925483e-03, 0.000000000000000e+00, -8.326591864964040e+02
119, 1.269706032280000e+00, 2.220446049250313e-16, 3.461772439096634e+04, 2.926191362064255e-03, 1.733821241462130e-03, 0.000000000000000e+00, -8.160657098815842e+02
120, 1.312664500970000e+00, 2.220446049250313e-16, 3.461653588191445e+04, 2.913829332757504e-03, 1.726112562772833e-03, 0.000000000000000e+00, -8.001967506440334e+02
121, 1.355622969660000e+00, 2.220446049250313e-16, 3.461523555117199e+04, 2.900304213431607e-03, 1.718703255839705e-03, 0.000000000000000e+00, -7.851603486181185e+02
122, 1.398581438350000e+00, 2.220446049250313e-16, 3.461410160610308e+04, 2.888509720026838e-03, 1.711577974212724e-03, 0.000000000000000e+00, -7.707978883695918e+02
123, 1.441539907040000e+00, 2.220446049250313e-16, 3.461283528039660e+04, 2.875338296998588e-03, 1.704712332483988e-03, 0.000000000000000e+00, -7.571595838332252e+02
124, 1.484498375720000e+00, 2.220446049250313e-16, 3.461162252165769e+04, 2.862724039624050e-03, 1.698088169713373e-03, 0.000000000000000e+00, -7.440666703343786e+02
125, 1.527456844410000e+00, 2.220446049250313e-16, 3.461045064332797e+04, 2.850534991309462e-03, 1.691693261531917e-03, 0.000000000000000e+00, -7.315771720893603e+02
126, 1.570415313100000e+00, 2.220446049250313e-16, 3.460936435962305e+04, 2.839236237653028e-03, 1.685526035330538e-03, 0.000000000000000e+00, -7.195900362310535e+02
127, 1.613373781790000e+00, 2.220446049250313e-16, 3.460846091154640e+04, 2.829839210694847e-03, 1.679553314532824e-03, 0.000000000000000e+00, -7.081927518832498e+02
128, 1.656332250480000e+00, 2.220446049250313e-16, 3.460738368194899e+04, 2.818634631451570e-03, 1.673796044383057e-03, 0.000000000000000e+00, -6.970025439185507e+02
129, 1.699290719170000e+00, 2.220446049250313e-16, 3.460641277822082e+04, 2.808535978586798e-03, 1.668155773442530e-03, 0.000000000000000e+00, -6.869329439426430e+02
130, 1.742249187860000e+00, 2.220446049250313e-16, 3.460551124759165e+04, 2.799158895559129e-03, 1.662815049338961e-03, 0.000000000000000e+00, -6.755960197977297e+02
131, 1.785207656550000e+00, 2.220446049250313e-16, 3.460449901976149e+04, 2.788630418656414e-03, 1.657360978090481e-03, 0.000000000000000e+00, -6.685886048175672e+02
132, 1.828166125240000e+00, 2.220446049250313e-16, 3.460276472583425e+04, 2.770591521669503e-03, 1.652646812198571e-03, 0.000000000000000e+00, -6.563302924610069e+02
133, 1.871124593930000e+00, 2.220446049250313e-16, 3.460684293364114e+04, 2.813010150578994e-03, 1.646947571288976e-03, 0.000000000000000e+00, -6.538855868829780e+02
134, 1.914083062620000e+00, 2.220446049250313e-16, 3.458562076850025e+04, 2.592272220979949e-03, 1.643142897108650e-03, 0.000000000000000e+00, -6.311402568967034e+02
135, 1.957041531310000e+00, 2.220446049250313e-16, 3.463796189734372e+04, 3.136687568664119e-03, 1.635196025613372e-03, 0.000000000000000e+00, -7.165313817287604e+02
136, 2.000000000000000e+00, 2.220446049250313e-16, 3.452743900722890e+04, 1.987106751848705e-03, 1.651100529897858e-03, 0.000000000000000e+00, -1.678633879670706e+02
